G3190 ཀི་རྟི་དགོན་པའི་དཔེ་ཀློག་སྒེའུ་ཁུང་།	www.kirti92.org		
			
W0ERI02201 བཤད་གྲྭ།			
	འཛིན་གྲྭ་དང་པོ། 		
		གཞུང་།	
			W21971
			
		ཆོས་འབྱུང་།	
			W3CN15333
			
		རིག་གནས།	
			W22009
			
			
	འཛིན་གྲྭ་གཉིས་པ།		
		གཞུང་།	
			W21971
			
		ཆོས་འབྱུང་།	
			W3CN15333
			
		རིག་གནས།	
			W22009
			
W0ERI02202 གཞུང་ལུགས།			
	W1KG15927		
	W1KG15990		
			
W0ERI02203 གསུང་འབུམ།			
	W3CN9996		
	W00KG03690		
	W8LS22932		
	W8LS22956		
	W8LS23403		
	W8LS22953		
	W8LS22929		
	W8LS22938		
	W8LS22959		
	W8LS22947		
	W8LS22950		
	W8LS23406		
	W8LS22944		
	W1KG16205		
	W1KG16211		
	W2DB4592		
	W2DB4590		
	W1KG16216		
	W1KG16214		
	W1KG16210		
	W1KG16213		
	W1GS54156		
	W3CN5929		
			
W0ERI02204 འདོན་ཆ།		
			
W0ERI02205 སྔགས་ཀྱི་སྐོར།			
	W8LS22926		
			
W0ERI02206 སྣ་ཚོགས།			
	W1KG4864		
	W8LS23436		
	W00EGS1017328		
	W00EGS1017063		
	W1KG8480		
	W1KG4868		
	W00KG03611		
	W2CZ7883		
	W2CZ7873		
	W1KG8465		
	W1KG4859		
	W1KG13798		
	W1KG17433		
	W3CN10596		
	W3CN10634		
	W8LS25024		
	W2CZ7862		
	W1KG15961		
	W1KG15989		
	W1KG16203		
	W1KG16215		
	W1KG15995		
	W1KG15960		
	W1KG16212		
	W1KG15965		
	W1KG16207		
	W1KG16208		
	W2PD19121		
	W1KG4257		
	W1KG8319		
	W1KG18578		
